order_date,product_name,product_category,ram,rom,processor,display_resolution,quantity,price_each
26-09-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 7,4K,1,71000
26-09-2023,Lenovo Laptop,Laptop,8GB,2TB,Ryzen 3,FHD,1,37000
26-09-2023,HP Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,40000
26-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,49000
26-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,42000
26-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,44000
26-09-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,45000
26-09-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 7,4K,1,80000
26-09-2023,Dell Laptop,Laptop,32GB,512GB,i5,FHD,1,61000
26-09-2023,HP Laptop,Laptop,8GB,2TB,Ryzen 5,4K,1,43000
26-09-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,69000
26-09-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,32000
26-09-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,56000
26-09-2023,Lenovo Laptop,Laptop,16GB,512GB,i5,4K,1,64000
26-09-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,37000
26-09-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,52000
26-09-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,67000
26-09-2023,Asus Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,60000
26-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,70000
26-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,77000
26-09-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,67000
27-09-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,68000
27-09-2023,Asus Laptop,Laptop,16GB,512GB,i7,4K,1,73000
27-09-2023,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,89000
27-09-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,4K,1,69000
27-09-2023,Dell Laptop,Laptop,32GB,1TB,i5,FHD,1,64000
27-09-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,41000
27-09-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,49000
27-09-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,78000
27-09-2023,Asus Laptop,Laptop,16GB,1TB,i9,4K,1,120000
27-09-2023,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,82000
27-09-2023,HP Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,46000
27-09-2023,Dell Laptop,Laptop,8GB,2TB,i5,FHD,1,66000
27-09-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,53000
27-09-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,67000
27-09-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,64000
27-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,4K,1,71000
27-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,70000
27-09-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,67000
28-09-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,44000
28-09-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,44000
28-09-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 9,4K,1,102000
28-09-2023,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,44000
28-09-2023,Lenovo Laptop,Laptop,16GB,512GB,i7,FHD,1,65000
28-09-2023,Asus Laptop,Laptop,8GB,512GB,i5,FHD,1,52000
28-09-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,30000
28-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,48000
28-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,50000
28-09-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,41000
28-09-2023,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,58000
28-09-2023,Asus Laptop,Laptop,16GB,512GB,i5,4K,1,63000
28-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,79000
28-09-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,40000
28-09-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,67000
28-09-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,67000
28-09-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,71000
28-09-2023,HP Laptop,Laptop,16GB,2TB,Ryzen 5,FHD,1,56000
28-09-2023,Asus Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,64000
29-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,64000
29-09-2023,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,43000
29-09-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,37000
29-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,48000
29-09-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,61000
29-09-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,59000
29-09-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,64000
29-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,66000
29-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,63000
29-09-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,86000
29-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,82000
29-09-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,67000
29-09-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,43000
29-09-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,63000
29-09-2023,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,43000
29-09-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,65000
29-09-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 7,4K,1,82000
29-09-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 7,4K,1,72000
29-09-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,4K,1,69000
29-09-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,69000
29-09-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,62000
29-09-2023,Dell Laptop,Laptop,32GB,1TB,i5,FHD,1,53000
29-09-2023,Asus Laptop,Laptop,32GB,1TB,i7,FHD,1,62000
29-09-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,34000
29-09-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,50000
29-09-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,64000
30-09-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,59000
30-09-2023,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,70000
30-09-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,4K,1,79000
30-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,117000
30-09-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,30000
30-09-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,62000
30-09-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,42000
30-09-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,42000
30-09-2023,Asus Laptop,Laptop,32GB,1TB,Ryzen 7,FHD,1,71000
30-09-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,63000
30-09-2023,Asus Laptop,Laptop,8GB,1TB,i5,FHD,1,53000
30-09-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,52000
30-09-2023,Dell Laptop,Laptop,8GB,1TB,i3,FHD,1,42000
30-09-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,68000
30-09-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,53000
30-09-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,115000
30-09-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,45000
30-09-2023,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,53000
30-09-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,68000
30-09-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,38000
30-09-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,41000
30-09-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,42000
30-09-2023,Lenovo Laptop,Laptop,8GB,512GB,i9,4K,1,117000
30-09-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,33000
30-09-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,63000
30-09-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,63000
30-09-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,81000
30-09-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 7,4K,1,65000
01-10-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,34000
01-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,48000
01-10-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,44000
01-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i9,4K,1,84000
01-10-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,39000
01-10-2023,Dell Laptop,Laptop,8GB,2TB,i7,FHD,1,69000
01-10-2023,Asus Laptop,Laptop,8GB,512GB,i7,4K,1,77000
01-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,74000
01-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,77000
01-10-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,81000
02-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,90000
02-10-2023,Asus Laptop,Laptop,16GB,1TB,i7,FHD,1,72000
02-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,112000
02-10-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,60000
02-10-2023,Dell Laptop,Laptop,32GB,512GB,i5,4K,1,40000
02-10-2023,Dell Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,36000
02-10-2023,Dell Laptop,Laptop,16GB,1TB,i9,4K,1,113000
02-10-2023,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,69000
03-10-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,48000
03-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,30000
03-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,65000
03-10-2023,HP Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,64000
03-10-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,51000
03-10-2023,Lenovo Laptop,Laptop,8GB,2TB,i5,FHD,1,58000
03-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,44000
03-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,77000
03-10-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,59000
03-10-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,68000
03-10-2023,Asus Laptop,Laptop,16GB,2TB,Ryzen 3,FHD,1,48000
04-10-2023,HP Laptop,Laptop,8GB,1TB,i5,4K,1,70000
04-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,46000
04-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,4K,1,71000
04-10-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,65000
04-10-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,46000
04-10-2023,Lenovo Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,58000
04-10-2023,HP Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,85000
04-10-2023,HP Laptop,Laptop,16GB,512GB,i7,FHD,1,80000
04-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,54000
04-10-2023,Asus Laptop,Laptop,16GB,512GB,i7,FHD,1,65000
04-10-2023,Asus Laptop,Laptop,16GB,512GB,i7,FHD,1,72000
05-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,41000
05-10-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,67000
05-10-2023,Asus Laptop,Laptop,16GB,512GB,i5,FHD,1,59000
05-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,54000
05-10-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,64000
05-10-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,83000
05-10-2023,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,44000
05-10-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,37000
05-10-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,71000
05-10-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,75000
06-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,64000
06-10-2023,Lenovo Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,48000
06-10-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,52000
06-10-2023,Asus Laptop,Laptop,16GB,1TB,i9,4K,1,90000
06-10-2023,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,66000
06-10-2023,Asus Laptop,Laptop,8GB,2TB,Ryzen 5,FHD,1,58000
06-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,42000
06-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,61000
06-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,90000
06-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,66000
06-10-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,4K,1,52000
06-10-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,59000
06-10-2023,Asus Laptop,Laptop,16GB,1TB,i7,4K,1,74000
06-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,71000
06-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,65000
06-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,42000
06-10-2023,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,60000
07-10-2023,Dell Laptop,Laptop,16GB,1TB,i7,FHD,1,72000
07-10-2023,Dell Laptop,Laptop,16GB,512GB,i5,FHD,1,44000
07-10-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,61000
07-10-2023,HP Laptop,Laptop,8GB,512GB,i7,FHD,1,66000
07-10-2023,Asus Laptop,Laptop,8GB,1TB,i5,4K,1,68000
07-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,4K,1,46000
07-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,49000
07-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,42000
07-10-2023,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,56000
07-10-2023,Asus Laptop,Laptop,8GB,512GB,i5,4K,1,47000
07-10-2023,HP Laptop,Laptop,16GB,512GB,Ryzen 3,FHD,1,35000
07-10-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,77000
07-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,48000
07-10-2023,Dell Laptop,Laptop,32GB,512GB,i7,4K,1,63000
07-10-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 7,4K,1,78000
07-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,56000
07-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,69000
07-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,62000
07-10-2023,Lenovo Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,50000
07-10-2023,HP Laptop,Laptop,32GB,1TB,i5,FHD,1,65000
07-10-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,65000
07-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,62000
07-10-2023,Dell Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,67000
08-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,72000
08-10-2023,Asus Laptop,Laptop,8GB,2TB,i5,4K,1,63000
08-10-2023,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,54000
08-10-2023,Asus Laptop,Laptop,16GB,512GB,Ryzen 7,FHD,1,88000
08-10-2023,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,57000
08-10-2023,HP Laptop,Laptop,16GB,2TB,Ryzen 9,4K,1,90000
08-10-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,44000
08-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,43000
08-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,89000
08-10-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,40000
08-10-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,48000
08-10-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,40000
08-10-2023,Lenovo Laptop,Laptop,16GB,1TB,i9,4K,1,100000
08-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,55000
08-10-2023,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,40000
09-10-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,61000
09-10-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,55000
09-10-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 9,4K,1,118000
09-10-2023,HP Laptop,Laptop,16GB,1TB,i7,4K,1,74000
09-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,66000
09-10-2023,Dell Laptop,Laptop,8GB,512GB,i5,4K,1,66000
09-10-2023,Dell Laptop,Laptop,32GB,1TB,i7,4K,1,72000
09-10-2023,HP Laptop,Laptop,8GB,1TB,i5,4K,1,51000
09-10-2023,Asus Laptop,Laptop,32GB,1TB,Ryzen 5,FHD,1,70000
09-10-2023,Asus Laptop,Laptop,8GB,1TB,i7,FHD,1,73000
09-10-2023,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,53000
09-10-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,32000
10-10-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,52000
10-10-2023,Asus Laptop,Laptop,8GB,512GB,i5,4K,1,69000
10-10-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,50000
10-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,73000
10-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,84000
10-10-2023,HP Laptop,Laptop,16GB,512GB,i5,FHD,1,59000
10-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,77000
10-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,47000
10-10-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,63000
10-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i7,FHD,1,89000
10-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,FHD,1,67000
10-10-2023,Dell Laptop,Laptop,8GB,512GB,i5,FHD,1,51000
10-10-2023,HP Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,54000
10-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,73000
10-10-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,47000
10-10-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,67000
10-10-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 3,FHD,1,48000
11-10-2023,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,44000
11-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,61000
11-10-2023,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,90000
11-10-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,65000
11-10-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,54000
11-10-2023,HP Laptop,Laptop,16GB,2TB,Ryzen 3,FHD,1,38000
11-10-2023,Asus Laptop,Laptop,32GB,512GB,i5,FHD,1,59000
11-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,4K,1,51000
11-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,48000
11-10-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,50000
11-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,49000
11-10-2023,Dell Laptop,Laptop,8GB,1TB,i5,4K,1,65000
11-10-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,39000
12-10-2023,Asus Laptop,Laptop,32GB,512GB,i5,FHD,1,66000
12-10-2023,HP Laptop,Laptop,16GB,1TB,i5,FHD,1,64000
12-10-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,67000
12-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 7,4K,1,78000
12-10-2023,HP Laptop,Laptop,16GB,1TB,i7,FHD,1,83000
12-10-2023,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,77000
12-10-2023,Asus Laptop,Laptop,16GB,1TB,i5,FHD,1,51000
12-10-2023,Asus Laptop,Laptop,8GB,2TB,i5,FHD,1,54000
12-10-2023,Dell Laptop,Laptop,16GB,512GB,i7,FHD,1,74000
12-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,50000
12-10-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,50000
12-10-2023,Lenovo Laptop,Laptop,16GB,512GB,i7,FHD,1,83000
12-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,60000
13-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,40000
13-10-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,45000
13-10-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,47000
13-10-2023,Dell Laptop,Laptop,16GB,1TB,i5,4K,1,64000
13-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,43000
13-10-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 5,FHD,1,61000
13-10-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 7,4K,1,72000
13-10-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,43000
13-10-2023,Lenovo Laptop,Laptop,16GB,1TB,i5,FHD,1,49000
13-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,58000
13-10-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 7,FHD,1,83000
13-10-2023,Lenovo Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,48000
14-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,66000
14-10-2023,Lenovo Laptop,Laptop,8GB,512GB,i7,FHD,1,84000
14-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 9,4K,1,84000
14-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 3,FHD,1,38000
14-10-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,42000
14-10-2023,HP Laptop,Laptop,8GB,2TB,Ryzen 7,4K,1,79000
14-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,57000
14-10-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,57000
14-10-2023,Lenovo Laptop,Laptop,16GB,512GB,i5,FHD,1,55000
14-10-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,44000
14-10-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,70000
14-10-2023,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,44000
14-10-2023,HP Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,46000
14-10-2023,Asus Laptop,Laptop,16GB,1TB,i7,4K,1,73000
14-10-2023,Dell Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,67000
14-10-2023,Asus Laptop,Laptop,16GB,1TB,i3,FHD,1,30000
14-10-2023,HP Laptop,Laptop,8GB,512GB,Ryzen 7,FHD,1,65000
14-10-2023,HP Laptop,Laptop,32GB,1TB,i7,FHD,1,68000
14-10-2023,Dell Laptop,Laptop,8GB,1TB,i5,FHD,1,64000
14-10-2023,Lenovo Laptop,Laptop,8GB,512GB,Ryzen 5,FHD,1,67000
14-10-2023,Asus Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,58000
14-10-2023,Asus Laptop,Laptop,8GB,512GB,Ryzen 5,4K,1,58000
14-10-2023,HP Laptop,Laptop,32GB,512GB,i5,FHD,1,52000
14-10-2023,Lenovo Laptop,Laptop,8GB,512GB,i5,FHD,1,64000
15-10-2023,HP Laptop,Laptop,8GB,1TB,i7,4K,1,79000
15-10-2023,Lenovo Laptop,Laptop,8GB,1TB,i5,FHD,1,60000
15-10-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,62000
15-10-2023,HP Laptop,Laptop,8GB,1TB,i7,4K,1,68000
15-10-2023,Asus Laptop,Laptop,16GB,1TB,Ryzen 5,FHD,1,69000
15-10-2023,Lenovo Laptop,Laptop,16GB,1TB,i7,FHD,1,85000
15-10-2023,Dell Laptop,Laptop,16GB,512GB,Ryzen 7,4K,1,73000
15-10-2023,Asus Laptop,Laptop,16GB,1TB,i5,4K,1,47000
15-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,57000
15-10-2023,HP Laptop,Laptop,8GB,1TB,i9,4K,1,107000
15-10-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,61000
15-10-2023,HP Laptop,Laptop,8GB,1TB,i7,FHD,1,65000
15-10-2023,Lenovo Laptop,Laptop,8GB,1TB,Ryzen 5,FHD,1,43000
15-10-2023,HP Laptop,Laptop,8GB,512GB,i5,FHD,1,63000
16-10-2023,Asus Laptop,Laptop,8GB,1TB,i7,4K,1,76000
16-10-2023,HP Laptop,Laptop,16GB,1TB,Ryzen 5,4K,1,47000
16-10-2023,Dell Laptop,Laptop,8GB,1TB,Ryzen 3,FHD,1,30000
16-10-2023,Dell Laptop,Laptop,8GB,1TB,i7,FHD,1,82000
16-10-2023,HP Laptop,Laptop,8GB,1TB,i5,FHD,1,54000
